qID,menText,start_byte,end_byte,matches,pdncID
Q74-1,en,23105,23107,[24],24
Q75-0,Carrier,23179,23186,[6],6
Q75-1,en,23209,23211,[24],24
Q76-0,He,24677,24679,[24],24
Q76-0,he,24700,24702,[24],24
Q76-1,his,24779,24782,[24],24
Q77-0,He,24798,24800,[24],24
Q79-1,you,25153,25156,[6],6
Q80-0,you,25298,25301,[24],24
Q80-0,sir,25308,25311,[24],24
Q82-0,you,27545,27548,[15],15
Q84-0,you,27707,27710,[15],15
Q84-0,you,27848,27851,[15],15
Q85-0,sir,27867,27870,[24],24
Q85-0,You,27872,27875,[24],24
Q85-0,you,27897,27900,[24],24
Q85-0,you,27915,27918,[24],24
Q87-0,sir,27990,27993,[24],24
Q89-0,sir,28361,28364,[24],24
Q89-0,you,28371,28374,[24],24
Q91-1,you,28551,28554,[24],24
Q92-1,Fool,29226,29230,[24],24
Q92-1,fool,29232,29236,[24],24
Q94-0,you,29926,29929,[17],17
Q96-0,"This chap you re speaking of, what my dog bit",30089,30134,[24],24
Q96-0,he,30141,30143,[24],24
Q96-0,his,30164,30167,[24],24
Q96-0,his,30205,30208,[24],24
Q96-0,his,30234,30237,[24],24
Q96-0,You,30245,30248,[17],17
Q96-0,you,30299,30302,[17],17
Q96-0,you,30351,30354,[17],17
Q96-0,he,30356,30358,[24],24
Q97-1,his,30445,30448,[24],24
Q98-1,That marn,30558,30567,[24],24
Q98-1,Teddy,30581,30586,[17],17
Q98-1,he,30631,30633,[24],24
Q98-1,He,30651,30653,[24],24
Q99-1,He,31734,31736,[24],24
Q99-1,you,31826,31829,[7],7
Q102-0,he,35286,35288,[24],24
Q102-0,he,35321,35323,[24],24
Q102-0,his,35331,35334,[24],24
Q103-0,He,37569,37571,[24],24
Q107-0,That chap at the inn,38910,38930,[24],24
Q110-1,He,39232,39234,[24],24
Q110-1,his,39243,39246,[24],24
Q110-1,his,39256,39259,[24],24
Q110-1,he,39286,39288,[24],24
Q110-1,his,39309,39312,[24],24
Q110-1,him,39336,39339,[24],24
Q110-1,he,39350,39352,[24],24
Q110-1,He,39392,39394,[24],24
Q110-2,he,39693,39695,[24],24
Q110-2,he,39712,39714,[24],24
Q110-2,him,39736,39739,[24],24
Q110-2,he,39758,39760,[24],24
Q110-2,he,39779,39781,[24],24
Q111-0,he,39854,39856,[24],24
Q112-0,The man,39935,39942,[24],24
Q112-0,him,39988,39991,[24],24
Q112-0,He,39998,40000,[24],24
Q112-0,he,40068,40070,[24],24
Q113-0,He,40182,40184,[24],24
Q113-0,He,40194,40196,[24],24
Q113-0,his,40246,40249,[24],24
Q113-0,He,40316,40318,[24],24
Q113-0,he,40365,40367,[24],24
Q113-0,his,40544,40547,[24],24
Q113-0,his,40564,40567,[24],24
Q118-0,you,40855,40858,[3],3
Q119-0,he,41037,41039,[24],24
Q119-0,his,41090,41093,[24],24
Q119-0,his,41107,41110,[24],24
Q126-0,He,41507,41509,[24],24
Q126-0,He,41547,41549,[24],24
Q126-0,his,41695,41698,[24],24
Q127-0,he,41818,41820,[24],24
Q127-0,he,41943,41945,[24],24
Q127-0,his,41953,41956,[24],24
Q127-0,his,41971,41974,[24],24
Q127-0,his,42000,42003,[24],24
Q127-0,he,42029,42031,[24],24
Q127-0,He,42059,42061,[24],24
Q128-0,He,42268,42270,[24],24
Q131-1,you,42668,42671,[3],3
Q131-1,you,42693,42696,[3],3
Q131-1,his,42722,42725,[24],24
Q131-1,him,42787,42790,[24],24
Q131-2,his,42976,42979,[24],24
Q131-3,you,43006,43009,[3],3
Q139-0,George,49514,49520,[7],7
Q139-0,You,49522,49525,[7],7
Q140-0,Janny,49590,49595,[15],15
Q140-1,Henfrey,49663,49670,[17],17
Q140-1,E,49677,49678,[24],24
Q140-1,uz,49688,49690,[24],24
Q140-1,e,49698,49699,[24],24
Q140-2,e,49898,49899,[24],24
Q140-3,is,49924,49926,[24],24
Q140-3,e,49950,49951,[24],24
Q140-3,is,49967,49969,[24],24
Q141-2,He,50833,50835,[24],24
Q143-0,Janny,52339,52344,[15],15
Q143-1,ye,52373,52375,[15],15
Q144-0,him,52385,52388,[24],24
Q144-1,him,52422,52425,[24],24
Q144-1,He,52617,52619,[24],24
Q145-0,Janny,52831,52836,[15],15
Q145-1,Your,52851,52855,[15],15
Q146-1,he,53329,53331,[24],24
Q152-1,you,55198,55201,[7],7
Q153-0,Him,55649,55652,[24],24
Q153-0,his,55657,55660,[24],24
Q154-0,Mrs. Hall,57927,57936,[15],15
Q155-0,your,58225,58229,[24],24
Q155-0,you,58235,58238,[24],24
Q155-0,sir,58251,58254,[24],24
Q156-0,you,58311,58314,[15],15
Q156-0,you,58358,58361,[15],15
Q158-0,you,58474,58477,[15],15
Q159-0,you,58532,58535,[24],24
Q159-0,You,58589,58592,[24],24
Q159-0,your,58610,58614,[24],24
Q159-0,you,58685,58688,[24],24
Q160-0,you,58775,58778,[24],24
Q160-0,sir,58787,58790,[24],24
Q160-0,you,58795,58798,[24],24
Q160-0,your,58806,58810,[24],24
Q160-0,sir,58833,58836,[24],24
Q161-0,my good woman,59044,59057,[15],15
Q163-0,you,59126,59129,[15],15
Q166-0,You,59232,59235,[24],24
Q166-0,you,59264,59267,[24],24
Q166-0,you,59323,59326,[24],24
Q168-0,you,59402,59405,[24],24
Q169-0,you,59509,59512,[15],15
Q170-0,you,59551,59554,[24],24
Q170-1,you,59668,59671,[24],24
Q170-1,you,59829,59832,[24],24
Q170-1,your,59893,59897,[24],24
Q170-1,you,59922,59925,[24],24
Q170-1,you,60029,60032,[24],24
Q170-1,you,60077,60080,[24],24
Q172-0,You,60277,60280,[15],15
Q172-1,you,60343,60346,[15],15
Q172-1,you,60369,60372,[15],15
Q173-1,en,63885,63887,[24],24
Q173-1,en,63899,63901,[24],24
Q174-0,Constable,64009,64018,[9],9
Q174-1,your,64034,64038,[9],9
Q175-0,him,64244,64247,[24],24
Q177-0,You,64364,64367,[24],24
Q177-0,mister,64394,64400,[24],24
Q183-1,his,66781,66784,[24],24
Q183-1,his,66811,66814,[24],24
Q184-0,you,66962,66965,[8],8
Q184-0,your,66973,66977,[8],8
Q187-1,you,67743,67746,[24],24
Q191-0,sir,68040,68043,[24],24
Q195-2,him,68656,68659,[24],24
Q195-3,he,68690,68692,[24],24
Q196-0,him,70219,70222,[24],24
Q200-0,you,74180,74183,[24],24
Q200-0,you,74393,74396,[24],24
Q205-0,your,75398,75402,[24],24
Q205-1,yer,75491,75494,[24],24
Q207-0,You,75558,75561,[24],24
Q207-0,you silly fool,75590,75604,[24],24
Q207-1,yer,75644,75647,[24],24
Q207-1,yer,75670,75673,[24],24
Q207-2,yer,75684,75687,[24],24
Q208-1,You,76326,76329,[12],12
Q208-1,your,76335,76339,[12],12
Q212-0,you,76597,76600,[12],12
Q220-0,You,77266,77269,[12],12
Q221-0,you,77335,77338,[24],24
Q222-1,you,77484,77487,[12],12
Q222-1,you,77493,77496,[12],12
Q223-0,yer,77535,77538,[24],24
Q224-2,you,78311,78314,[12],12
Q224-3,your,78379,78383,[12],12
Q227-0,us,78717,78719,[12],12
Q227-1,you,78788,78791,[24],24
Q227-1,you,78803,78806,[24],24
Q228-1,you,78906,78909,[12],12
Q229-0,you,78972,78975,[24],24
Q229-0,mister,79007,79013,[24],24
Q229-0,us,79032,79034,[12],12
Q229-0,you,79053,79056,[24],24
Q230-0,you,79120,79123,[12],12
Q232-0,you,79222,79225,[12],12
Q233-0,You,79257,79260,[24],24
Q233-0,you,79283,79286,[24],24
Q233-0,your,79320,79324,[24],24
Q234-0,You,79365,79368,[12],12
Q235-0,you,79426,79429,[24],24
Q236-0,You,79570,79573,[12],12
Q239-0,you,79672,79675,[24],24
Q239-1,you,79695,79698,[24],24
Q240-0,you,79780,79783,[24],24
Q240-2,you,80150,80153,[24],24
Q240-2,you,80186,80189,[24],24
Q241-0,You,80259,80262,[24],24
Q242-0,You,80341,80344,[12],12
Q244-0,you,80510,80513,[12],12
Q247-0,you,80694,80697,[24],24
Q248-0,you,80839,80842,[12],12
Q248-0,you,80935,80938,[12],12
Q250-0,you,80988,80991,[12],12
Q251-0,you,81166,81169,[12],12
Q251-0,you,81170,81173,[12],12
Q252-1,you,81264,81267,[24],24
Q253-0,you,81326,81329,[12],12
Q253-0,you,81425,81428,[12],12
Q253-0,you,81445,81448,[12],12
Q254-1,you,81595,81598,[24],24
Q255-1,you,81858,81861,[12],12
Q255-1,you,81897,81900,[12],12
Q256-0,you,82272,82275,[12],12
Q256-1,you,82301,82304,[12],12
Q256-1,you,82328,82331,[12],12
Q257-0,you,82457,82460,[24],24
Q257-1,you,82534,82537,[24],24
Q257-1,you,82567,82570,[24],24
Q257-1,you,82603,82606,[24],24
Q257-1,you,82655,82658,[24],24
Q259-0,thief,87846,87851,[12],12
Q263-0,Bunting,89736,89743,[3],3
Q265-1,you,90012,90015,[3],3
Q267-0,you,90246,90249,[3],3
Q268-1,Cuss,90369,90373,[5],5
Q268-1,you,90387,90390,[5],5
Q270-0,my man,90928,90934,[12],12
Q274-0,A sailor,91242,91250,[12],12
Q274-2,his,91366,91369,[12],12
Q278-1,his,91999,92002,[24],24
Q279-0,you,92022,92025,[5],5
Q279-0,you,92030,92033,[5],5
Q279-0,you,92127,92130,[5],5
Q280-1,Bunting,92232,92239,[3],3
Q299-0,n,96205,96206,[3],3
Q301-1,you,96373,96376,[24],24
Q301-1,sir,96378,96381,[24],24
Q303-0,he,96438,96440,[3],3
Q303-1,he,96491,96493,[3],3
Q307-0,Mr. Cuss,96642,96650,[5],5
Q307-1,you,96679,96682,[17],17
Q308-0,yer,96944,96947,[7],7
Q308-0,Hall,96969,96973,[7],7
Q308-1,you,96994,96997,[7],7
Q309-0,n,97509,97510,[3],3
Q310-0,Mrs. Hall,97574,97583,[15],15
Q315-1,thief,98106,98111,[24],24
Q317-1,the Vicar,100767,100776,[3],3
Q318-0,him,100800,100803,[8],8
Q319-0,He,101768,101770,[24],24
Q319-0,Bunting,101786,101793,[3],3
Q321-0,Invisible Man,102050,102063,[24],24
Q321-1,He,102140,102142,[24],24
Q323-0,you,104999,105002,[12],12
Q323-1,you,105048,105051,[12],12
Q325-1,you,105206,105209,[12],12
Q326-0,you,105235,105238,[24],24
Q327-0,You,105465,105468,[12],12
Q327-0,you,105511,105514,[12],12
Q328-0,your,105731,105735,[12],12
Q331-1,stupid,106288,106294,[12],12
Q331-3,you,106398,106401,[12],12
Q331-3,You,106406,106409,[12],12
Q333-0,You,106481,106484,[12],12
Q334-0,you,106537,106540,[24],24
Q338-0,you,106753,106756,[24],24
Q340-0,you,106847,106850,[24],24
Q341-0,you,106877,106880,[12],12
Q342-0,you,106892,106895,[24],24
Q342-0,your,106933,106937,[24],24
Q342-0,you,106945,106948,[24],24
Q343-0,You,107000,107003,[12],12
Q345-1,you,107122,107125,[24],24
Q349-1,you,107519,107522,[12],12
Q349-1,You,107534,107537,[12],12
Q349-1,you,107546,107549,[12],12
Q349-1,You,107559,107562,[12],12
Q349-1,You,107583,107586,[12],12
Q349-1,you,107615,107618,[12],12
Q350-0,you,107636,107639,[24],24
Q350-0,sir,107641,107644,[24],24
Q351-0,you,107705,107708,[12],12
Q351-0,your,107737,107741,[12],12
Q352-0,your,107953,107957,[12],12
Q352-1,you,108076,108079,[12],12
Q352-1,you,108083,108086,[12],12
Q361-0,you,110183,110186,[26],26
Q368-1,an Invisible Man,110644,110660,[24],24
Q373-0,An Invisible Man,111051,111067,[24],24
Q373-1,he,111100,111102,[24],24
Q376-0,he,111301,111303,[24],24
Q378-0,He,111368,111370,[24],24
Q378-0,he,111396,111398,[24],24
Q380-0,a clergyman,111642,111653,[3],3
Q380-0,a medical gent,111658,111672,[5],5
Q380-0,im,111688,111690,[24],24
Q380-0,im,111737,111739,[24],24
Q380-0,He,111741,111743,[24],24
Q380-0,his,111837,111840,[24],24
Q380-0,his,111871,111874,[24],24
Q380-0,his,111932,111935,[24],24
Q380-0,his,111948,111951,[24],24
Q380-0,his,111998,112001,[24],24
Q380-0,him,112059,112062,[24],24
Q380-0,his,112080,112083,[24],24
Q380-0,he,112103,112105,[24],24
Q380-0,he,112180,112182,[24],24
Q380-0,Mr. J. A. Jaffers,112258,112275,[9],9
Q383-0,he,112693,112695,[24],24
Q389-0,He,113035,113037,[24],24
Q389-0,he,113072,113074,[24],24
Q390-0,you,113159,113162,[12],12
Q390-1,he,113221,113223,[24],24
Q391-0,He,113354,113356,[24],24
Q391-0,he,113427,113429,[24],24
Q391-0,You,113492,113495,[12],12
Q391-0,your,113529,113533,[12],12
Q391-0,he,113592,113594,[24],24
Q391-0,you,113613,113616,[12],12
Q391-0,he,113624,113626,[24],24
Q391-0,you,113681,113684,[12],12
Q391-0,he,113694,113696,[24],24
Q391-0,him,113726,113729,[24],24
Q391-0,He,113731,113733,[24],24
Q391-0,he,113748,113750,[24],24
Q391-0,he,113763,113765,[24],24
Q391-0,you,113824,113827,[12],12
Q391-0,he,113960,113962,[24],24
Q392-0,He,113975,113977,[24],24
Q393-0,You,114053,114056,[12],12
Q393-1,He,114087,114089,[24],24
Q395-1,You,114543,114546,[12],12
Q398-0,You,114629,114632,[26],26
Q405-0,you,115202,115205,[12],12
Q405-0,this here Invisible Man,115240,115263,[24],24
Q410-0,you,115583,115586,[12],12
Q412-1,you,115776,115779,[12],12
Q414-0,you,115836,115839,[12],12
Q414-0,you,115862,115865,[12],12
Q414-0,yer,115904,115907,[12],12
Q415-1,you,116125,116128,[12],12
Q415-1,"you little pot-bellied, leathery-faced son of an old boot",116130,116187,[12],12
Q416-0,you,116236,116239,[26],26
Q419-0,You,116456,116459,[12],12
Q421-0,Silly devil,116714,116725,[12],12
Q421-1,you,116819,116822,[12],12
Q421-1,you silly ass,116824,116837,[12],12
Q422-1,his,117218,117221,[12],12
Q423-0,Another of those fools,119951,119973,[12],12
Q423-3,He,120292,120294,[12],12
Q423-4,he,120345,120347,[12],12
Q423-4,his,120382,120385,[12],12
Q423-4,he,120413,120415,[12],12
Q423-5,sir,120450,120453,[12],12
Q423-6,Asses,120748,120753,[12],12
Q426-1,He,123066,123068,[24],24
Q426-1,The  Visible Man,123079,123095,[24],24
Q428-1,he,123446,123448,[24],24
Q428-1,him,123468,123471,[24],24
Q428-1,He,123482,123484,[24],24
Q428-1,he,123490,123492,[24],24
Q428-1,he,123507,123509,[24],24
Q429-0,You,123520,123523,[12],12
Q432-0,He,123892,123894,[24],24
Q432-0,he,123906,123908,[24],24
Q433-0,you,123963,123966,[12],12
Q435-0,this Invisible Man,124211,124229,[24],24
Q435-1,him,124332,124335,[24],24
Q437-1,he,124885,124887,[24],24
Q437-1,him,124915,124918,[24],24
Q438-0,you,124929,124932,[27],27
Q439-1,he,125070,125072,[24],24
Q441-1,his,125255,125258,[24],24
Q445-1,He,125917,125919,[24],24
Q445-1,He,125950,125952,[24],24
Q448-0,He,126373,126375,[24],24
Q449-0,He,126427,126429,[24],24
Q449-1,he,126581,126583,[24],24
Q450-0,you,126625,126628,[18],18
Q452-0,he,127955,127957,[24],24
Q453-0,he,128592,128594,[24],24
Q455-0,him,128811,128814,[24],24
Q456-1,his,129336,129339,[24],24
Q461-0,sir,131051,131054,[10],10
Q463-0,Kemp,133167,133171,[10],10
Q464-0,Kemp,134013,134017,[10],10
Q466-0,your,134082,134086,[10],10
Q470-0,you,134610,134613,[24],24
Q474-0,Kemp,134934,134938,[10],10
Q475-0,Kemp,135028,135032,[10],10
Q475-1,Kemp,135053,135057,[10],10
Q476-0,you,135486,135489,[10],10
Q476-1,you,135580,135583,[10],10
Q477-0,you fool,135623,135631,[10],10
Q478-0,you,135734,135737,[10],10
Q478-0,your,135756,135760,[10],10
Q479-0,your,135913,135917,[10],10
Q479-0,you,135957,135960,[10],10
Q479-0,you,136005,136008,[10],10
Q479-0,Kemp,136022,136026,[10],10
Q479-0,"Griffin, of University College",136028,136058,[24],24
Q481-0,"Griffin, of University College",136186,136216,[24],24
Q481-0,a man you have known,136278,136298,[24],24
Q482-0,Griffin,136318,136325,[24],24
Q483-0,Griffin,136341,136348,[24],24
Q483-1,you,136394,136397,[10],10
Q484-1,Griffin,136599,136606,[24],24
Q485-0,Griffin,136618,136625,[24],24
Q489-0,Kemp,136915,136919,[10],10
Q489-0,you,136921,136924,[10],10
Q491-0,you,137341,137344,[10],10
Q494-0,you,137485,137488,[24],24
Q494-0,you,137519,137522,[24],24
Q494-0,you,137584,137587,[24],24
Q495-0,You,137868,137871,[24],24
Q495-0,you,137887,137890,[24],24
Q500-0,you,138066,138069,[10],10
Q502-1,you,138282,138285,[10],10
Q512-0,your,139389,139393,[10],10
Q512-0,You,139495,139498,[10],10
Q516-0,a real fool of a man a sort of confederate of mine,140237,140287,[12],12
Q516-0,him,140294,140297,[12],12
Q517-0,he,140350,140352,[12],12
Q520-0,you,140432,140435,[10],10
Q520-0,you,140470,140473,[10],10
Q521-0,You,140516,140519,[24],24
Q522-1,Some fool I d never seen,140586,140610,[25],25
Q522-1,Kemp,140729,140733,[10],10
Q524-1,you,141224,141227,[10],10
Q524-1,Kemp,141229,141233,[10],10
Q524-1,You,141235,141238,[10],10
Q524-1,you,141271,141274,[10],10
Q524-1,you,141405,141408,[10],10
Q526-0,You,141569,141572,[10],10
Q526-0,Kemp,141595,141599,[10],10
Q526-0,You fair men,141620,141632,[10],10
Q526-0,you,141698,141701,[10],10
Q527-1,you,141779,141782,[24],24
Q528-0,you,141889,141892,[10],10
Q529-0,He,142215,142217,[12],12
Q529-0,he,142253,142255,[12],12
Q529-1,He,142316,142318,[12],12
Q529-1,he,142345,142347,[12],12
Q530-0,The cur,142395,142402,[12],12
Q531-0,him,142427,142430,[12],12
Q532-0,you,142445,142448,[24],24
Q533-0,you,142544,142547,[10],10
Q533-1,Kemp,142659,142663,[10],10
Q535-0,he,142850,142852,[12],12
Q540-1,your,143260,143264,[10],10
Q540-3,you,143988,143991,[10],10
Q540-3,Kemp,144099,144103,[10],10
Q540-3,your,144117,144121,[10],10
Q540-3,you,144270,144273,[10],10
Q540-3,Kemp,144324,144328,[10],10
Q541-0,you,144467,144470,[24],24
Q541-1,you,144643,144646,[24],24
Q545-0,you,144969,144972,[24],24
Q548-1,his,147027,147030,[24],24
Q548-1,his,147064,147067,[24],24
Q550-0,we,147215,147217,[10],10
Q552-0,the Tramp,148055,148064,[12],12
Q552-0,he,148092,148094,[24],24
Q552-0,a tramp,148103,148110,[12],12
Q553-0,He,148159,148161,[24],24
Q553-1,he,148199,148201,[24],24
Q553-2,He,149680,149682,[24],24
Q553-3,he,149760,149762,[24],24
Q553-3,he,149782,149784,[24],24
Q553-3,he,149797,149799,[24],24
Q559-0,You,150685,150688,[24],24
Q561-0,you,150842,150845,[24],24
Q561-1,you,151017,151020,[24],24
Q562-0,your,151122,151126,[24],24
Q562-0,you,151172,151175,[24],24
Q563-2,yours,151520,151525,[24],24
Q565-0,you,152015,152018,[24],24
Q568-0,You,152251,152254,[10],10
Q571-0,You,152579,152582,[10],10
Q574-0,that tramp,153173,153183,[12],12
Q575-1,you,153628,153631,[24],24
Q576-1,You,153984,153987,[10],10
Q576-1,you,154127,154130,[10],10
Q576-1,you,154462,154465,[10],10
Q576-1,you,154745,154748,[10],10
Q576-1,you,155070,155073,[10],10
Q576-1,you,155132,155135,[10],10
Q578-0,you,155509,155512,[10],10
Q578-0,Kemp,155567,155571,[10],10
Q579-0,You,156228,156231,[10],10
Q579-0,you,156431,156434,[10],10
Q579-0,you,156464,156467,[10],10
Q583-0,you,156855,156858,[10],10
Q583-0,your,156877,156881,[10],10
Q583-0,Kemp,157405,157409,[10],10
Q583-0,Kemp,157420,157424,[10],10
Q583-0,Kemp,157434,157438,[10],10
Q583-0,Kemp,157462,157466,[10],10
Q585-0,you,157881,157884,[10],10
Q585-0,you,158165,158168,[10],10
Q587-0,You,158638,158641,[10],10
Q588-0,You,158864,158867,[10],10
Q591-0,Kemp,159939,159943,[10],10
Q598-0,You,160951,160954,[24],24
Q598-1,you,160994,160997,[24],24
Q605-0,you,163329,163332,[10],10
Q605-0,Kemp,163334,163338,[10],10
Q605-0,him,163556,163559,[17],17
Q605-0,you,163782,163785,[10],10
Q608-0,you,164957,164960,[10],10
Q609-0,you,165103,165106,[24],24
Q610-0,Kemp,165180,165184,[10],10
Q612-0,You,165333,165336,[10],10
Q623-0,You,168133,168136,[24],24
Q629-0,Kemp,170131,170135,[10],10
Q631-0,You,170293,170296,[10],10
Q636-0,the tramp,172189,172198,[12],12
Q636-0,You,172454,172457,[10],10
Q651-0,You,179099,179102,[24],24
Q703-0,you,201172,201175,[10],10
Q715-0,Kemp,205806,205810,[10],10
Q731-0,Kemp,210667,210671,[10],10
Q733-0,My dear Kemp,211055,211067,[10],10
Q733-0,your,211082,211086,[10],10
Q734-1,you,211306,211309,[24],24
Q735-0,You,211355,211358,[10],10
Q735-0,Kemp,211392,211396,[10],10
Q735-0,you,211398,211401,[10],10
Q735-0,you,211456,211459,[10],10
Q737-0,you,211551,211554,[10],10
Q738-1,You,211736,211739,[24],24
Q739-0,You,211953,211956,[10],10
Q739-0,you,211976,211979,[10],10
Q739-0,You,211981,211984,[10],10
Q740-1,you,212075,212078,[24],24
Q746-0,you,215096,215099,[24],24
Q748-0,you,215378,215381,[24],24
Q749-0,you,216235,216238,[10],10
Q749-0,your,216270,216274,[10],10
Q754-0,Kemp,216825,216829,[10],10
Q755-0,you,217681,217684,[24],24
Q756-0,you,218014,218017,[10],10
Q757-0,You,218032,218035,[24],24
Q758-0,you,218240,218243,[10],10
Q759-1,you,218494,218497,[24],24
Q759-1,you,218503,218506,[24],24
Q760-0,that fool of a constable,218567,218591,[9],9
Q761-1,He,218613,218615,[9],9
Q762-0,his,218649,218652,[9],9
Q764-0,that tramp of mine,218822,218840,[12],12
Q765-0,Kemp,218906,218910,[10],10
Q765-0,you,218912,218915,[10],10
Q765-0,your,219062,219066,[10],10
Q766-0,em,219241,219243,[12],12
Q767-0,they,219257,219261,[12],12
Q769-0,you,219705,219708,[24],24
Q769-0,you,219729,219732,[24],24
Q769-0,you,219770,219773,[24],24
Q770-0,you,219877,219880,[10],10
Q770-0,You,220085,220088,[10],10
Q772-0,the filthy brute,220512,220528,[12],12
Q772-0,He,220556,220558,[12],12
Q772-0,Kemp,220582,220586,[10],10
Q772-0,him,220630,220633,[12],12
Q773-0,him,220672,220675,[12],12
Q774-0,he,220699,220701,[12],12
Q774-0,you,220706,220709,[10],10
Q775-0,He,220719,220721,[12],12
Q775-0,his,220766,220769,[12],12
Q776-0,Cur,220822,220825,[12],12
Q777-0,your,220872,220876,[24],24
Q779-1,he,221099,221101,[12],12
Q779-1,you,221127,221130,[24],24
Q781-0,your,221302,221306,[10],10
Q781-0,Kemp,221314,221318,[10],10
Q781-1,you,221357,221360,[10],10
Q782-0,You,221568,221571,[10],10
Q787-0,Kemp,221824,221828,[10],10
Q788-0,Kemp,222055,222059,[10],10
Q790-0,Kemp,223024,223028,[10],10
Q791-1,your,223093,223097,[24],24
Q791-1,Griffin,223104,223111,[24],24
Q792-0,an Invisible Man,223237,223253,[24],24
Q792-0,an Invisible Man,223282,223298,[24],24
Q792-0,Invisible Man,223309,223322,[24],24
Q792-0,Kemp,223324,223328,[10],10
Q792-0,He,223432,223434,[24],24
Q792-0,your,223460,223464,[10],10
Q792-0,He,223502,223504,[24],24
Q792-0,his,223516,223519,[24],24
Q792-0,He,223528,223530,[24],24
Q792-0,his,223632,223635,[24],24
Q792-0,he,223643,223645,[24],24
Q794-0,Griffin,223820,223827,[24],24
Q794-1,your,223879,223883,[24],24
Q797-0,Griffin,224148,224155,[24],24
Q797-1,you,224260,224263,[24],24
Q797-1,your,224318,224322,[24],24
Q797-1,your,224377,224381,[24],24
Q797-1,you,224405,224408,[24],24
Q801-0,Traitor,224800,224807,[10],10
Q802-1,He,226978,226980,[24],24
Q803-0,He,227312,227314,[24],24
Q803-1,He,227345,227347,[24],24
Q803-1,He,227369,227371,[24],24
Q803-1,his,227394,227397,[24],24
Q803-1,his,227413,227416,[24],24
Q803-1,He,227501,227503,[24],24
Q803-1,He,227521,227523,[24],24
Q803-1,him,227561,227564,[24],24
Q803-1,He,227566,227568,[24],24
Q803-1,him,227607,227610,[24],24
Q803-1,He,227612,227614,[24],24
Q804-0,He,227644,227646,[24],24
Q805-1,You,227754,227757,[4],4
Q805-1,You,227778,227781,[4],4
Q805-1,you,227820,227823,[4],4
Q805-1,his,227837,227840,[24],24
Q805-1,he,227869,227871,[24],24
Q805-1,he,227883,227885,[24],24
Q805-1,he,227920,227922,[24],24
Q805-1,He,227951,227953,[24],24
Q805-1,you,228009,228012,[4],4
Q805-1,You,228014,228017,[4],4
Q805-1,You,228093,228096,[4],4
Q805-1,him,228146,228149,[24],24
Q805-1,he,228204,228206,[24],24
Q805-1,you,228236,228239,[4],4
Q805-1,a man in your police station,228258,228286,[12],12
Q805-1,Marvel,228287,228293,[12],12
Q806-1,the tramp,228348,228357,[12],12
Q807-0,he,228390,228392,[24],24
Q807-0,the tramp,228400,228409,[12],12
Q807-0,you,228419,228422,[4],4
Q807-0,him,228436,228439,[24],24
Q807-0,him,228509,228512,[24],24
Q807-0,he,228568,228570,[24],24
Q807-0,his,228590,228593,[24],24
Q807-0,him,228650,228653,[24],24
Q807-0,you,228759,228762,[4],4
Q807-0,Adye,228764,228768,[4],4
Q807-0,he,228770,228772,[24],24
