qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q8-0,"I don t know. I m an American boy,","[6351, 6385]",Randolph,['Winterbourne'],Anaphoric,said the child,[],[],[],X,8,minor,DaisyMiller,17,17,1,1,6,6351,6385
Q9-0,I see you are one of the best!,"[6405, 6435]",Winterbourne,['Randolph'],Explicit,laughed Winterbourne,['you'],"[[6411, 6414]]",[['Randolph']],X,9,major,DaisyMiller,18,18,1,1,8,6405,6435
Q10-0,Are you an American man?,"[6461, 6485]",Randolph,['Winterbourne'],Anaphoric,pursued this vivacious infant,['you'],"[[6465, 6468]]",[['Winterbourne']],X,10,minor,DaisyMiller,19,19,1,1,6,6461,6485
Q11-0,"American men are the best,","[6566, 6592]",Randolph,['Winterbourne'],Anaphoric,he declared,[],[],[],X,11,minor,DaisyMiller,19,19,1,1,6,6566,6592
Q12-0,Here comes my sister!,"[6905, 6926]",Randolph,['Winterbourne'],Anaphoric,cried the child,['my sister'],"[[6916, 6925]]",[['Daisy Miller']],X,12,minor,DaisyMiller,21,21,1,1,6,6905,6926
Q12-1,She s an American girl.,"[6958, 6981]",Randolph,['Winterbourne'],Anaphoric,cried the child,['She'],"[[6958, 6961]]",[['Daisy Miller']],X,12,minor,DaisyMiller,21,21,1,1,6,6958,6981
Q13-0,"American girls are the best girls,","[7062, 7096]",Winterbourne,['Randolph'],Anaphoric,he said cheerfully to his young companion,[],[],[],X,13,major,DaisyMiller,22,22,1,1,8,7062,7096
Q14-0,My sister ain t the best!,"[7143, 7168]",Randolph,['Winterbourne'],Anaphoric,the child declared,['My sister'],"[[7143, 7152]]",[['Daisy Miller']],X,14,minor,DaisyMiller,23,23,1,1,6,7143,7168
Q14-1,She s always blowing at me.,"[7191, 7218]",Randolph,['Winterbourne'],Anaphoric,the child declared,['She'],"[[7191, 7194]]",[['Daisy Miller']],X,14,minor,DaisyMiller,23,23,1,1,6,7191,7218
Q15-0,"I imagine that is your fault, not hers,","[7222, 7261]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,said Winterbourne,"['your', 'hers']","[[7240, 7244], [7256, 7260]]","[['Randolph'], ['Daisy Miller']]",X,15,major,DaisyMiller,24,24,1,1,8,7222,7261
Q16-0,How pretty they are!,"[7569, 7589]",Winterbourne,[],Explicit,thought Winterbourne,[],[],[],X,16,major,DaisyMiller,24,24,1,1,8,7569,7589
Q17-0,"Randolph,","[7946, 7955]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said the young lady,['Randolph'],"[[7946, 7954]]",[['Randolph']],X,17,major,DaisyMiller,26,26,1,1,0,7946,7955
Q17-1,what ARE you doing?,"[7979, 7998]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said the young lady,['you'],"[[7988, 7991]]",[['Randolph']],X,17,major,DaisyMiller,26,26,1,1,0,7979,7998
Q18-0,"I m going up the Alps,","[8002, 8024]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,replied Randolph,[],[],[],X,18,minor,DaisyMiller,27,27,1,1,6,8002,8024
Q18-1,This is the way!,"[8045, 8061]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,replied Randolph,[],[],[],X,18,minor,DaisyMiller,27,27,1,1,6,8045,8061
Q19-0,"That s the way they come down,","[8148, 8178]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,said Winterbourne,[],[],[],X,19,major,DaisyMiller,28,28,1,1,8,8148,8178
Q20-0,He s an American man!,"[8201, 8222]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,cried Randolph,['He'],"[[8201, 8203]]",[['Winterbourne']],X,20,minor,DaisyMiller,29,29,1,1,6,8201,8222
Q21-0,"Well, I guess you had better be quiet,","[8354, 8392]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she simply observed,['you'],"[[8368, 8371]]",[['Randolph']],X,21,major,DaisyMiller,30,30,1,1,0,8354,8392
Q22-0,"This little boy and I have made acquaintance,","[8564, 8609]",Winterbourne,"['Daisy Miller', 'Randolph']",Anaphoric,he said,[],[],[],X,22,major,DaisyMiller,31,31,1,1,8,8564,8609
Q23-0,"I should like to know where you got that pole,","[9332, 9378]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she said,['you'],"[[9360, 9363]]",[['Randolph']],X,23,major,DaisyMiller,32,32,1,1,0,9332,9378
Q24-0,"I bought it,","[9392, 9404]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,responded Randolph,[],[],[],X,24,minor,DaisyMiller,33,33,1,1,6,9392,9404
Q25-0,You don t mean to say you re going to take it to Italy?,"[9428, 9483]",Daisy Miller,"['Randolph', 'Winterbourne']",Implicit,,"['You', 'you']","[[9428, 9431], [9450, 9453]]","[['Randolph'], ['Randolph']]",X,25,major,DaisyMiller,34,34,1,1,0,9428,9483
Q26-0,"Yes, I am going to take it to Italy,","[9487, 9523]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,the child declared,[],[],[],X,26,minor,DaisyMiller,35,35,1,1,6,9487,9523
Q27-0,"Well, I guess you had better leave it somewhere,","[9690, 9738]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she said,['you'],"[[9704, 9707]]",[['Randolph']],X,27,major,DaisyMiller,36,36,1,1,0,9690,9738
Q28-0,Are you going to Italy?,"[9767, 9790]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,Winterbourne inquired,['you'],"[[9771, 9774]]",[['Daisy Miller']],X,28,major,DaisyMiller,37,37,1,1,8,9767,9790
Q29-0,"Yes, sir,","[9881, 9890]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she replied,['sir'],"[[9886, 9889]]",[['Winterbourne']],X,29,major,DaisyMiller,38,38,1,1,0,9881,9890
Q30-0,Are you--a--going over the Simplon?,"[9934, 9969]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,Winterbourne pursued,['you'],"[[9938, 9941]]",[['Daisy Miller']],X,30,major,DaisyMiller,39,39,1,1,8,9934,9969
Q31-0,"I don t know,","[10017, 10030]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she said,[],[],[],X,31,major,DaisyMiller,40,40,1,1,0,10017,10030
Q31-1,"I suppose it s some mountain. Randolph, what mountain are we going over?","[10043, 10115]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,she said,"['Randolph', 'we']","[[10073, 10081], [10101, 10103]]","[['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]",X,31,major,DaisyMiller,40,40,1,1,0,10043,10115
Q32-0,Going where?,"[10119, 10131]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,the child demanded,[],[],[],X,32,minor,DaisyMiller,41,41,1,1,6,10119,10131
Q33-0,"To Italy,","[10155, 10164]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,Winterbourne explained,[],[],[],X,33,major,DaisyMiller,42,42,1,1,8,10155,10164
Q34-0,"I don t know,","[10192, 10205]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,said Randolph,[],[],[],X,34,minor,DaisyMiller,43,43,1,1,6,10192,10205
Q34-1,I don t want to go to Italy. I want to go to America.,"[10223, 10276]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,said Randolph,[],[],[],X,34,minor,DaisyMiller,43,43,1,1,6,10223,10276
Q35-0,"Oh, Italy is a beautiful place!","[10280, 10311]",Winterbourne,"['Daisy Miller', 'Randolph']",Anaphoric,rejoined the young man,[],[],[],X,35,major,DaisyMiller,44,44,1,1,8,10280,10311
Q36-0,Can you get candy there?,"[10339, 10363]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,Randolph loudly inquired,[],[],[],X,36,minor,DaisyMiller,45,45,1,1,6,10339,10363
Q37-0,"I hope not,","[10393, 10404]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said his sister,[],[],[],X,37,major,DaisyMiller,46,46,1,1,0,10393,10404
Q37-1,"I guess you have had enough candy, and mother thinks so too.","[10424, 10484]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said his sister,"['you', 'mother']","[[10432, 10435], [10463, 10469]]","[['Randolph'], ['Mrs. Miller']]",X,37,major,DaisyMiller,46,46,1,1,0,10424,10484
Q38-0,I haven t had any for ever so long--for a hundred weeks!,"[10488, 10544]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,cried the boy,[],[],[],X,38,minor,DaisyMiller,47,47,1,1,6,10488,10544
Q39-0,real American,"[12418, 12431]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,She asked him,[],[],[],X,39,major,DaisyMiller,48,48,1,1,0,12418,12431
Q40-0,if you know where that is.,"[12978, 13004]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,She told him,['you'],"[[12981, 12984]]",[['Winterbourne']],X,40,major,DaisyMiller,48,48,1,1,0,12978,13004
Q41-0,"Tell me your name, my boy,","[13140, 13166]",Winterbourne,"['Daisy Miller', 'Randolph']",Anaphoric,he said,"['your', 'my boy']","[[13148, 13152], [13159, 13165]]","[['Randolph'], ['Randolph']]",X,41,major,DaisyMiller,49,49,1,1,8,13140,13166
Q42-0,"Randolph C. Miller,","[13179, 13198]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,said the boy,['Randolph C. Miller'],"[[13179, 13197]]",[['Randolph']],X,42,minor,DaisyMiller,50,50,1,1,6,13179,13198
Q42-1,And I ll tell you her name;,"[13223, 13250]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,said the boy,"['you', 'her']","[[13237, 13240], [13241, 13244]]","[['Winterbourne'], ['Daisy Miller']]",X,42,minor,DaisyMiller,50,50,1,1,6,13223,13250
Q43-0,You had better wait till you are asked!,"[13299, 13338]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said this young lady,"['You', 'you']","[[13299, 13302], [13324, 13327]]","[['Randolph'], ['Randolph']]",X,43,major,DaisyMiller,51,51,1,1,0,13299,13338
Q44-0,"I should like very much to know your name,","[13371, 13413]",Winterbourne,"['Daisy Miller', 'Randolph']",Explicit,said Winterbourne,['your'],"[[13403, 13407]]",[['Daisy Miller']],X,44,major,DaisyMiller,52,52,1,1,8,13371,13413
Q45-0,Her name is Daisy Miller!,"[13436, 13461]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,cried the child,"['Her', 'Daisy Miller']","[[13436, 13439], [13448, 13460]]","[['Daisy Miller'], ['Daisy Miller']]",X,45,minor,DaisyMiller,53,53,1,1,6,13436,13461
Q45-1,But that isn t her real name; that isn t her name on her cards.,"[13481, 13544]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,cried the child,"['her', 'her', 'her']","[[13496, 13499], [13522, 13525], [13534, 13537]]","[['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller']]",X,45,minor,DaisyMiller,53,53,1,1,6,13481,13544
Q46-0,It s a pity you haven t got one of my cards!,"[13548, 13592]",Daisy Miller,"['Randolph', 'Winterbourne']",Explicit,said Miss Miller,[],[],[],X,46,major,DaisyMiller,54,54,1,1,0,13548,13592
Q47-0,"Her real name is Annie P. Miller,","[13614, 13647]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,the boy went on,"['Her', 'Annie P. Miller']","[[13614, 13617], [13631, 13646]]","[['Daisy Miller'], ['Daisy Miller']]",X,47,minor,DaisyMiller,55,55,1,1,6,13614,13647
Q48-0,"Ask him HIS name,","[13668, 13685]",Daisy Miller,"['Randolph', 'Winterbourne']",Anaphoric,said his sister,"['him', 'HIS']","[[13672, 13675], [13676, 13679]]","[['Winterbourne'], ['Winterbourne']]",X,48,major,DaisyMiller,56,56,1,1,0,13668,13685
Q49-0,"My father s name is Ezra B. Miller,","[13854, 13889]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,he announced,[],[],[],X,49,minor,DaisyMiller,57,57,1,1,6,13854,13889
Q49-1,My father ain t in Europe; my father s in a better place than Europe.,"[13906, 13975]",Randolph,"['Daisy Miller', 'Winterbourne']",Anaphoric,he announced,[],[],[],X,49,minor,DaisyMiller,57,57,1,1,6,13906,13975
Q50-0,"My father s in Schenectady. He s got a big business. My father s rich, you bet!","[14186, 14265]",Randolph,"['Daisy Miller', 'Winterbourne']",Explicit,Randolph immediately added,['you'],"[[14257, 14260]]",[['Winterbourne']],X,50,minor,DaisyMiller,58,58,1,1,6,14186,14265
Q51-0,Well!,"[14269, 14274]",Daisy Miller,"['Randolph', 'Winterbourne']",Explicit,ejaculated Miss Miller,[],[],[],X,51,major,DaisyMiller,59,59,1,1,0,14269,14274
Q52-0,"He doesn t like Europe,","[14458, 14481]",Daisy Miller,['Winterbourne'],Anaphoric,said the young girl,['He'],"[[14458, 14460]]",[['Randolph']],X,52,major,DaisyMiller,59,59,1,1,0,14458,14481
Q52-1,He wants to go back.,"[14505, 14525]",Daisy Miller,['Winterbourne'],Anaphoric,said the young girl,['He'],"[[14505, 14507]]",[['Randolph']],X,52,major,DaisyMiller,59,59,1,1,0,14505,14525
Q53-0,"To Schenectady, you mean?","[14529, 14554]",Winterbourne,['Daisy Miller'],Implicit,,['you'],"[[14545, 14548]]",[['Daisy Miller']],X,53,major,DaisyMiller,60,60,1,1,8,14529,14554
Q54-0,"Yes; he wants to go right home. He hasn t got any boys here. There is one boy here, but he always goes round with a teacher; they won t let him play.","[14558, 14707]",Daisy Miller,['Winterbourne'],Implicit,,"['he', 'He', 'he']","[[14563, 14565], [14590, 14592], [14646, 14648]]","[['Randolph'], ['Randolph'], ['Randolph']]",X,54,major,DaisyMiller,61,61,1,1,0,14558,14707
Q55-0,And your brother hasn t any teacher?,"[14711, 14747]",Winterbourne,['Daisy Miller'],Explicit,Winterbourne inquired,['your brother'],"[[14715, 14727]]",[['Randolph']],X,55,major,DaisyMiller,62,62,1,1,8,14711,14747
Q56-0,"Mother thought of getting him one, to travel round with us. There was a lady told her of a very good teacher; an American lady--perhaps you know her--Mrs. Sanders. I think she came from Boston. She told her of this teacher, and we thought of getting him to travel round with us. But Randolph said he didn t want a teacher traveling round with us. He said he wouldn t have lessons when he was in the cars. And we ARE in the cars about half the time. There was an English lady we met in the cars--I think her name was Miss Featherstone; perhaps you know her. She wanted to know why I didn t give Randolph lessons--give him  instruction,  she called it. I guess he could give me more instruction than I could give him. He s very smart.","[14774, 15506]",Daisy Miller,['Winterbourne'],Implicit,,"['Mother', 'him', 'us', 'her', 'you', 'her', 'we', 'us', 'Randolph', 'he', 'us', 'He', 'he', 'he', 'we', 'we', 'you', 'Randolph', 'him', 'he', 'him', 'He']","[[14774, 14780], [14800, 14803], [14830, 14832], [14856, 14859], [14910, 14913], [14977, 14980], [15002, 15004], [15049, 15051], [15057, 15065], [15071, 15073], [15117, 15119], [15121, 15123], [15129, 15131], [15159, 15161], [15183, 15185], [15249, 15251], [15317, 15320], [15368, 15376], [15391, 15394], [15433, 15435], [15485, 15488], [15490, 15492]]","[['Mrs. Miller'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Mrs. Miller'], ['Winterbourne'], ['Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Winterbourne'], ['Randolph'], ['Randolph'], ['Randolph'], ['Randolph'], ['Randolph']]",X,56,major,DaisyMiller,63,63,1,1,0,14774,15506
Q57-0,"Yes,","[15510, 15514]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,57,major,DaisyMiller,64,64,1,1,8,15510,15514
Q57-1,he seems very smart.,"[15536, 15556]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,['he'],"[[15536, 15538]]",[['Randolph']],X,57,major,DaisyMiller,64,64,1,1,8,15536,15556
Q58-0,Mother s going to get a teacher for him as soon as we get to Italy. Can you get good teachers in Italy?,"[15560, 15663]",Daisy Miller,['Winterbourne'],Implicit,,"['Mother', 'him', 'we']","[[15560, 15566], [15596, 15599], [15611, 15613]]","[['Mrs. Miller'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]",X,58,major,DaisyMiller,65,65,1,1,0,15560,15663
Q59-0,"Very good, I should think,","[15667, 15693]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,59,major,DaisyMiller,66,66,1,1,8,15667,15693
Q60-0,Or else she s going to find some school. He ought to learn some more. He s only nine. He s going to college.,"[15716, 15824]",Daisy Miller,['Winterbourne'],Implicit,,"['she', 'He', 'He', 'He']","[[15724, 15727], [15757, 15759], [15786, 15788], [15802, 15804]]","[['Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph']]",X,60,major,DaisyMiller,67,67,1,1,0,15716,15824
Q61-0,"That English lady in the cars,","[16839, 16869]",Daisy Miller,['Winterbourne'],Anaphoric,she said,[],[],[],X,61,major,DaisyMiller,67,67,1,1,0,16839,16869
Q61-1,Miss Featherstone--asked me if we didn t all live in hotels in America. I told her I had never been in so many hotels in my life as since I came to Europe. I have never seen so many--it s nothing but hotels.,"[16882, 17089]",Daisy Miller,['Winterbourne'],Anaphoric,she said,['we'],"[[16913, 16915]]","[['Randolph', 'Mrs. Miller', 'Daisy']]",X,61,major,DaisyMiller,67,67,1,1,0,16882,17089
Q62-0,"It was a kind of a wishing cap,","[17644, 17675]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,62,major,DaisyMiller,68,68,1,1,8,17644,17675
Q63-0,"Yes,","[17698, 17702]",Daisy Miller,['Winterbourne'],Explicit,said Miss Miller,[],[],[],X,63,major,DaisyMiller,69,69,1,1,0,17698,17702
Q64-0,"it always made me wish I was here. But I needn t have done that for dresses. I am sure they send all the pretty ones to America; you see the most frightful things here. The only thing I don t like,","[17754, 17951]",Daisy Miller,['Winterbourne'],Anaphoric,she proceeded,[],[],[],X,64,major,DaisyMiller,69,69,1,1,0,17754,17951
Q64-1,"is the society. There isn t any society; or, if there is, I don t know where it keeps itself. Do you? I suppose there is some society somewhere, but I haven t seen anything of it. I m very fond of society, and I have always had a great deal of it. I don t mean only in Schenectady, but in New York. I used to go to New York every winter. In New York I had lots of society.","[17969, 18341]",Daisy Miller,['Winterbourne'],Anaphoric,she proceeded,['you'],"[[18066, 18069]]",[['Winterbourne']],X,64,major,DaisyMiller,69,69,1,1,0,17969,18341
Q65-0,"Last winter I had seventeen dinners given me; and three of them were by gentlemen,","[18342, 18424]",Daisy Miller,['Winterbourne'],Explicit,added Daisy Miller,[],[],[],X,65,major,DaisyMiller,69,69,1,1,0,18342,18424
Q66-0,"I have more friends in New York than in Schenectady--more gentleman friends; and more young lady friends too,","[18447, 18556]",Daisy Miller,['Winterbourne'],Anaphoric,she resumed,[],[],[],X,66,major,DaisyMiller,69,69,1,1,0,18447,18556
Q67-0,"I have always had,","[18737, 18755]",Daisy Miller,['Winterbourne'],Anaphoric,she said,[],[],[],X,67,major,DaisyMiller,69,69,1,1,0,18737,18755
Q67-1,a great deal of gentlemen s society.,"[18768, 18804]",Daisy Miller,['Winterbourne'],Anaphoric,she said,[],[],[],X,67,major,DaisyMiller,69,69,1,1,0,18768,18804
Q68-0,Have you been to that old castle?,"[20899, 20932]",Daisy Miller,['Winterbourne'],Anaphoric,asked the young girl,['you'],"[[20904, 20907]]",[['Winterbourne']],X,68,major,DaisyMiller,71,71,1,1,0,20899,20932
Q69-0,"Yes, formerly, more than once,","[21037, 21067]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,69,major,DaisyMiller,72,72,1,1,8,21037,21067
Q69-1,"You too, I suppose, have seen it?","[21089, 21122]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,['You'],"[[21089, 21092]]",[['Daisy Miller']],X,69,major,DaisyMiller,72,72,1,1,8,21089,21122
Q70-0,No; we haven t been there. I want to go there dreadfully. Of course I mean to go there. I wouldn t go away from here without having seen that old castle.,"[21126, 21279]",Daisy Miller,['Winterbourne'],Implicit,,['we'],"[[21130, 21132]]","[['Daisy Miller', 'Randolph', 'Mrs. Miller']]",X,70,major,DaisyMiller,73,73,1,1,0,21126,21279
Q71-0,"It s a very pretty excursion,","[21283, 21312]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,71,major,DaisyMiller,74,74,1,1,8,21283,21312
Q71-1,"and very easy to make. You can drive, you know, or you can go by the little steamer.","[21334, 21418]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"['you', 'you']","[[21372, 21375], [21385, 21388]]","[['Daisy Miller'], ['Daisy Miller']]",X,71,major,DaisyMiller,74,74,1,1,8,21334,21418
Q72-0,"You can go in the cars,","[21422, 21445]",Daisy Miller,['Winterbourne'],Explicit,said Miss Miller,[],[],[],X,72,major,DaisyMiller,75,75,1,1,0,21422,21445
Q73-0,"Yes; you can go in the cars,","[21467, 21495]",Winterbourne,['Daisy Miller'],Explicit,Winterbourne assented,['you'],"[[21472, 21475]]",[['Daisy Miller']],X,73,major,DaisyMiller,76,76,1,1,8,21467,21495
Q74-0,"Our courier says they take you right up to the castle,","[21522, 21576]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl continued,['Our courier'],"[[21522, 21533]]",[['Eugenio']],X,74,major,DaisyMiller,77,77,1,1,0,21522,21576
Q74-1,"We were going last week, but my mother gave out. She suffers dreadfully from dyspepsia. She said she couldn t go. Randolph wouldn t go either; he says he doesn t think much of old castles. But I guess we ll go this week, if we can get Randolph.","[21605, 21849]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl continued,"['We', 'my mother', 'She', 'She', 'she', 'Randolph', 'he', 'he', 'we', 'we', 'Randolph']","[[21605, 21607], [21634, 21643], [21654, 21657], [21693, 21696], [21702, 21705], [21719, 21727], [21748, 21750], [21756, 21758], [21806, 21808], [21829, 21831], [21840, 21848]]","[['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph']]",X,74,major,DaisyMiller,77,77,1,1,0,21605,21849
Q75-0,Your brother is not interested in ancient monuments?,"[21853, 21905]",Winterbourne,['Daisy Miller'],Explicit,Winterbourne inquired,['Your brother'],"[[21853, 21865]]",[['Randolph']],X,75,major,DaisyMiller,78,78,1,1,8,21853,21905
Q76-0,"He says he don t care much about old castles. He s only nine. He wants to stay at the hotel. Mother s afraid to leave him alone, and the courier won t stay with him; so we haven t been to many places. But it will be too bad if we don t go up there.","[21941, 22189]",Daisy Miller,['Winterbourne'],Implicit,,"['He', 'he', 'He', 'He', 'Mother', 'him', 'the courier', 'him', 'we', 'we']","[[21941, 21943], [21949, 21951], [21987, 21989], [22003, 22005], [22034, 22040], [22059, 22062], [22074, 22085], [22102, 22105], [22110, 22112], [22168, 22170]]","[['Randolph'], ['Randolph'], ['Randolph'], ['Randolph'], ['Mrs. Miller'], ['Randolph'], ['Eugenio'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]",X,76,major,DaisyMiller,79,79,1,1,0,21941,22189
Q77-0,"I should think it might be arranged,","[22250, 22286]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,77,major,DaisyMiller,80,80,1,1,8,22250,22286
Q77-1,Couldn t you get some one to stay for the afternoon with Randolph?,"[22308, 22374]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"['you', 'Randolph']","[[22317, 22320], [22365, 22373]]","[['Daisy Miller'], ['Randolph']]",X,77,major,DaisyMiller,80,80,1,1,8,22308,22374
Q78-0,I wish YOU would stay with him!,"[22439, 22470]",Daisy Miller,['Winterbourne'],Anaphoric,she said,"['YOU', 'him']","[[22446, 22449], [22466, 22469]]","[['Winterbourne'], ['Randolph']]",X,78,major,DaisyMiller,81,81,1,1,0,22439,22470
Q79-0,I should much rather go to Chillon with you.,"[22517, 22561]",Winterbourne,['Daisy Miller'],Implicit,,['you'],"[[22557, 22560]]",[['Daisy Miller']],X,79,major,DaisyMiller,82,82,1,1,8,22517,22561
Q80-0,With me?,"[22565, 22573]",Daisy Miller,['Winterbourne'],Anaphoric,asked the young girl,[],[],[],X,80,major,DaisyMiller,83,83,1,1,0,22565,22573
Q81-0,"With your mother,","[22791, 22808]",Winterbourne,['Daisy Miller'],Anaphoric,he answered,['your mother'],"[[22796, 22807]]",[['Mrs. Miller']],X,81,major,DaisyMiller,84,84,1,1,8,22791,22808
