qID,menText,start_byte,end_byte,matches,pdncID
Q89-0,Mr. Gray,31515,31523,[4],4
Q90-0,Lord Henry,31556,31566,[19],19
Q90-0,Basil,31579,31584,[2],2
Q90-0,his,31598,31601,[2],2
Q90-0,him,31632,31635,[2],2
Q90-0,he,31641,31643,[2],2
Q90-0,you,31667,31670,[19],19
Q91-0,you,31757,31760,[4],4
Q91-0,Mr. Gray,31767,31775,[4],4
Q91-0,you,31897,31900,[4],4
Q91-0,You,31924,31927,[2],2
Q91-0,Basil,31947,31952,[2],2
Q91-0,you,31957,31960,[2],2
Q91-0,You,31962,31965,[2],2
Q91-0,you,31990,31993,[2],2
Q91-0,your,32000,32004,[2],2
Q92-0,Dorian,32070,32076,[4],4
Q92-0,you,32098,32101,[19],19
Q92-0,Dorian,32113,32119,[4],4
Q93-0,You,32209,32212,[2],2
Q93-0,Basil,32232,32237,[2],2
Q93-0,Mr. Gray,32322,32330,[4],4
Q93-0,you,32442,32445,[4],4
Q93-0,you,32484,32487,[4],4
Q94-0,Basil,32492,32497,[2],2
Q94-1,Lord Henry Wotton,32523,32540,[19],19
Q94-1,You,32564,32567,[2],2
Q94-1,your,32579,32583,[2],2
Q94-1,you,32595,32598,[2],2
Q94-1,him,32693,32696,[19],19
Q95-0,Harry,32733,32738,[19],19
Q95-0,Dorian,32750,32756,[4],4
Q95-1,you,32968,32971,[19],19
Q97-0,Harry,33117,33122,[19],19
Q97-0,Dorian,33133,33139,[4],4
Q97-0,Lord Henry,33225,33235,[19],19
Q97-0,He,33242,33244,[19],19
Q97-0,his,33279,33282,[19],19
Q98-0,you,33629,33632,[19],19
Q98-0,Lord Henry,33662,33672,[19],19
Q98-0,Basil,33684,33689,[2],2
Q99-0,Mr. Gray,33743,33751,[4],4
Q101-0,their,34474,34479,[19],19
Q102-0,your,34746,34750,[4],4
Q102-0,Dorian,34784,34790,[4],4
Q103-1,You,36318,36321,[4],4
Q103-1,Mr. Gray,36323,36331,[4],4
Q103-1,you,36333,36336,[4],4
Q103-1,your,36352,36356,[4],4
Q103-1,your,36376,36380,[4],4
Q103-1,you,36401,36404,[4],4
Q103-1,you,36438,36441,[4],4
Q103-1,you,36476,36479,[4],4
Q103-1,your,36554,36558,[4],4
Q104-1,you,36616,36619,[19],19
Q104-1,you,36683,36686,[19],19
Q105-0,Basil,38689,38694,[2],2
Q106-0,My dear fellow,38816,38830,[4],4
Q106-0,you,38903,38906,[4],4
Q106-0,You,38925,38928,[4],4
Q106-0,Harry,39061,39066,[19],19
Q106-0,you,39086,39089,[4],4
Q106-0,he,39095,39097,[19],19
Q106-0,you,39117,39120,[4],4
Q106-0,he,39167,39169,[19],19
Q106-0,you,39186,39189,[4],4
Q106-0,You,39203,39206,[4],4
Q106-0,he,39235,39237,[19],19
Q107-0,He,39247,39249,[19],19
Q107-0,he,39353,39355,[19],19
Q108-0,You,39372,39375,[4],4
Q108-0,you,39381,39384,[4],4
Q108-1,you,39501,39504,[4],4
Q108-1,Basil,39540,39545,[2],2
Q108-1,us,39551,39553,"[4, 19]",-1
Q109-0,Harry,39633,39638,[19],19
Q109-0,Parker,39670,39676,[29],29
Q109-0,him,39695,39698,[29],29
Q109-0,you,39704,39707,[19],19
Q109-0,you,39768,39771,[19],19
Q109-0,Dorian,39793,39799,[4],4
Q110-0,You,40173,40176,[4],4
Q111-1,You,40807,40810,[4],4
Q111-1,You,40837,40840,[4],4
Q111-1,you,40856,40859,[4],4
Q111-1,you,40866,40869,[4],4
Q111-1,you,40884,40887,[4],4
Q111-1,you,40903,40906,[4],4
Q112-0,us,41767,41769,"[4, 19]",-1
Q112-1,Parker,41814,41820,[29],29
Q112-1,you,41856,41859,[4],4
Q112-1,you,41891,41894,[4],4
Q112-1,Basil,41922,41927,[2],2
Q112-1,you,41945,41948,[4],4
Q112-1,You,41956,41959,[4],4
Q114-0,you,42174,42177,[4],4
Q114-0,Mr. Gray,42179,42187,[4],4
Q116-0,you,42208,42211,[4],4
Q117-0,Lord Henry,42307,42317,[19],19
Q118-0,you,42326,42329,[4],4
Q118-0,you,42364,42367,[4],4
Q118-0,your,42423,42427,[4],4
Q118-0,your,42473,42477,[4],4
Q118-0,you,42507,42510,[4],4
Q118-0,you,42525,42528,[4],4
Q118-0,you,42566,42569,[4],4
Q118-0,you,42574,42577,[4],4
Q118-0,You,42621,42624,[4],4
Q118-0,Mr. Gray,42660,42668,[4],4
Q118-0,You,42683,42686,[4],4
Q118-0,You,43030,43033,[4],4
Q118-0,you,43050,43053,[4],4
Q118-0,you,43067,43070,[4],4
Q118-0,Mr. Gray,43382,43390,[4],4
Q118-0,you,43419,43422,[4],4
Q118-0,You,43471,43474,[4],4
Q118-0,your,43549,43553,[4],4
Q118-0,your,43566,43570,[4],4
Q118-0,you,43604,43607,[4],4
Q118-0,you,43667,43670,[4],4
Q118-0,yourself,43691,43699,[4],4
Q118-0,your,43744,43748,[4],4
Q118-0,you,43821,43824,[4],4
Q118-0,you,43874,43877,[4],4
Q118-0,your,43896,43900,[4],4
Q118-0,your,43912,43916,[4],4
Q118-0,You,43924,43927,[4],4
Q118-0,You,43983,43986,[4],4
Q118-0,your,44024,44028,[4],4
Q118-0,you,44041,44044,[4],4
Q118-0,your,44081,44085,[4],4
Q118-0,your,44173,44177,[4],4
Q118-0,you,44326,44329,[4],4
Q118-0,you,44356,44359,[4],4
Q118-0,You,44473,44476,[4],4
Q118-0,your,44511,44515,[4],4
Q118-0,you,44545,44548,[4],4
Q118-0,you,44584,44587,[4],4
Q118-0,you,44622,44625,[4],4
Q118-0,you,44637,44640,[4],4
Q118-0,you,44672,44675,[4],4
Q118-0,you,44696,44699,[4],4
Q118-0,you,44738,44741,[4],4
Q118-0,you,44782,44785,[4],4
Q118-0,you,44848,44851,[4],4
Q118-0,your,44902,44906,[4],4
Q119-1,you,46474,46477,"[4, 19]",-1
Q119-1,your,46488,46492,"[4, 19]",-1
Q120-0,You,46682,46685,[4],4
Q120-0,you,46695,46698,[4],4
Q120-0,Mr. Gray,46712,46720,[4],4
Q123-0,our,47207,47210,"[4, 19]",-1
Q125-0,My dear fellow,48206,48220,[2],2
Q125-0,you,48237,48240,[2],2
Q125-1,Mr. Gray,48308,48316,[4],4
Q127-1,you,48515,48518,[4],4
Q127-1,you,48571,48574,[4],4
Q129-0,you,50174,50177,[4],4
Q130-0,he,50294,50296,[4],4
Q130-1,you,50408,50411,[2],2
Q130-1,you,50421,50424,[2],2
Q131-0,Harry,50487,50492,[19],19
Q133-0,Dorian,50522,50528,[4],4
Q134-0,He,50568,50570,[4],4
Q136-0,You,51095,51098,[2],2
Q136-0,Basil,51142,51147,[2],2
Q136-1,your,51212,51216,[2],2
Q137-0,Harry,51257,51262,[19],19
Q138-0,you,51330,51333,[2],2
Q138-0,Basil,51341,51346,[2],2
Q138-0,You,51348,51351,[2],2
Q138-0,your,51357,51361,[2],2
Q138-0,your,51378,51382,[2],2
Q138-0,you,51408,51411,[2],2
Q139-1,you,51670,51673,[2],2
Q139-1,your,51679,51683,[2],2
Q139-1,your,51700,51704,[2],2
Q139-1,You,51718,51721,[2],2
Q139-1,you,51759,51762,[2],2
Q139-1,Your,51908,51912,[2],2
Q139-1,Lord Henry Wotton,51941,51958,[19],19
Q140-0,Dorian,52118,52124,[4],4
Q140-0,Dorian,52126,52132,[4],4
Q140-1,you,52202,52205,[4],4
Q140-1,You,52244,52247,[4],4
Q140-1,you,52288,52291,[4],4
Q140-1,you,52293,52296,[4],4
Q141-0,you,52415,52418,[2],2
Q141-0,you,52661,52664,[2],2
Q142-0,your,52885,52889,[19],19
Q142-0,Harry,52897,52902,[19],19
Q143-0,Dorian Gray,52984,52995,[4],4
Q146-0,You,53070,53073,[19],19
Q146-0,you,53109,53112,[19],19
Q148-0,Harry,53186,53191,[19],19
Q148-0,my two best friends,53214,53233,"[4, 19]",-1
Q148-0,you,53255,53258,"[4, 19]",-1
Q148-0,you,53264,53267,"[4, 19]",-1
Q148-0,our,53416,53419,"[4, 2]",-1
Q148-0,them,53440,53444,[19],19
Q149-0,Basil,54075,54080,[2],2
Q150-0,you,54134,54137,[4],4
Q150-0,Dorian,54166,54172,[4],4
Q150-1,you,54257,54260,[4],4
Q151-0,Basil,54308,54313,[2],2
Q152-0,you,54370,54373,[4],4
Q152-0,you,54383,54386,[4],4
Q152-0,you,54439,54442,[4],4
Q152-0,you,54455,54458,[4],4
Q153-0,You,54538,54541,[4],4
Q153-0,Dorian,54568,54574,[4],4
Q153-0,you,54588,54591,[19],19
Q153-0,Harry,54593,54598,[19],19
Q153-0,you,54606,54609,[19],19
Q154-1,you,54798,54801,"[4, 2]",-1
Q154-1,you,54815,54818,"[4, 2]",-1
Q154-1,you chaps,55012,55021,"[2, 4]",-1
Q154-1,You,55059,55062,[2],2
Q154-1,Basil,55095,55100,[2],2
Q154-1,This silly boy,55102,55116,[4],4
Q155-0,you,55164,55167,[2],2
Q155-0,Basil,55196,55201,[2],2
Q155-0,you,55225,55228,[2],2
Q156-0,You,55303,55306,[4],4
Q156-0,Dorian,55334,55340,[4],4
Q156-0,you,55355,55358,[4],4
Q157-0,you,55385,55388,[4],4
Q157-0,you,55394,55397,[4],4
Q157-0,Mr. Gray,55424,55432,[4],4
Q157-0,you,55443,55446,[4],4
Q157-0,you,55490,55493,[4],4
Q158-0,Lord Henry,55569,55579,[19],19
Q159-0,You,55602,55605,[4],4
Q160-0,us,56028,56030,"[4, 2, 19]",-1
Q163-0,You,56712,56715,[19],19
Q163-0,Dorian,56760,56766,[4],4
Q163-0,Harry,56768,56773,[19],19
Q164-0,Dorian,56791,56797,[4],4
Q164-0,us,56834,56836,"[2, 19]",-1
Q166-0,you,56928,56931,[19],19
Q166-0,Lord Henry,56933,56943,[19],19
Q167-0,you,56967,56970,[4],4
Q167-0,you,56987,56990,[2],2
Q167-0,Basil,57007,57012,[2],2
Q167-0,you,57020,57023,[2],2
Q169-0,you,57108,57111,[4],4
Q169-0,Mr. Gray,57133,57141,[4],4
Q171-0,Dorian,57274,57280,[4],4
Q172-0,Dorian,57316,57322,[4],4
Q173-0,you,57418,57421,[4],4
Q174-0,Basil,57460,57465,[2],2
Q175-0,you,57479,57482,[4],4
Q177-0,Dorian,57886,57892,[4],4
Q178-0,Basil,57946,57951,[2],2
Q180-0,Lord Henry Wotton,57988,58005,[19],19
Q180-0,him,58017,58020,[19],19
Q181-0,He,58025,58027,[19],19
Q181-0,you,58039,58042,[4],4
Q181-0,your,58066,58070,[4],4
Q181-0,He,58081,58083,[19],19
Q181-0,his,58098,58101,[19],19
Q181-0,you,58113,58116,[4],4
Q182-0,you,58182,58185,[4],4
Q183-0,Basil,58315,58320,[2],2
Q184-1,you,58445,58448,"[4, 19]",-1
Q184-1,you,58464,58467,"[4, 19]",-1
Q184-1,Harry,58503,58508,[19],19
Q184-1,Dorian,58520,58526,[4],4
Q186-0,You,58583,58586,[4],4
Q188-0,Harry,58648,58653,[19],19
Q189-0,Basil,58663,58668,[2],2
Q190-0,you,58695,58698,[19],19
Q190-0,we,58705,58707,"[2, 19]",-1
Q192-0,you,58776,58779,[19],19
Q193-1,Mr. Gray,58848,58856,[4],4
Q193-1,you,58895,58898,[4],4
Q193-1,your,58902,58906,[4],4
Q193-1,Basil,58928,58933,[2],2
Q194-0,Harry,61098,61103,[19],19
Q194-1,you,61143,61146,[19],19
Q194-1,you,61171,61174,[19],19
Q195-0,you,61273,61276,[18],18
Q195-0,Uncle George,61278,61290,[18],18
Q195-0,you,61323,61326,[18],18
Q197-1,Uncle George,61672,61684,[18],18
Q198-0,you,61975,61978,[19],19
Q198-0,Harry,62021,62026,[19],19
Q198-0,you,62197,62200,[19],19
Q198-0,sir,62223,62226,[19],19
Q199-0,Mr. Dorian Gray,62382,62397,[4],4
Q199-0,Uncle George,62429,62441,[18],18
Q200-0,Mr. Dorian Gray,62473,62488,[4],4
Q200-0,he,62497,62499,[4],4
Q201-0,Uncle George,62593,62605,[18],18
Q201-0,he,62629,62631,[4],4
Q201-0,He,62636,62638,[4],4
Q201-0,the last Lord Kelso s grandson,62642,62672,[4],4
Q201-0,His,62674,62677,[4],4
Q201-0,you,62732,62735,[18],18
Q201-0,his,62753,62756,[4],4
Q201-0,You,62804,62807,[18],18
Q201-0,your,62839,62843,[18],18
Q201-0,you,62853,62856,[18],18
Q201-0,Mr. Gray,62908,62916,[4],4
Q201-0,him,62950,62953,[4],4
Q202-0,Kelso s grandson,62958,62974,[4],4
Q202-1,Kelso s grandson,63004,63020,[4],4
Q202-1,his,63047,63050,[4],4
Q202-1,sir,63258,63261,[19],19
Q202-1,sir,63609,63612,[19],19
Q202-1,he,64023,64025,[4],4
Q202-1,he,64030,64032,[4],4
Q202-1,his,64041,64044,[4],4
Q202-1,he,64053,64055,[4],4
Q203-0,He,64088,64090,[4],4
Q204-0,he,64144,64146,[4],4
Q204-1,He,64201,64203,[4],4
Q204-1,him,64243,64246,[4],4
Q204-1,him,64279,64282,[4],4
Q204-1,His,64284,64287,[4],4
Q204-1,his grandson,64713,64725,[4],4
Q205-1,the boy,64811,64818,[4],4
Q205-1,He,64837,64839,[4],4
Q205-1,He,64859,64861,[4],4
Q205-1,He,64881,64883,[4],4
Q205-1,his,64904,64907,[4],4
Q206-0,Harry,65003,65008,[19],19
Q206-0,Harry,65440,65445,[19],19
Q206-0,your,65498,65502,[19],19
Q207-0,Uncle George,65662,65674,[18],18
Q208-0,Harry,65722,65727,[19],19
Q215-0,Uncle George,66285,66297,[18],18
Q220-0,you,66979,66982,[19],19
Q220-0,Harry,66993,66998,[19],19
Q221-0,Aunt Agatha ,67006,67018,[13],13
Q221-0,Mr. Gray,67045,67053,[4],4
Q221-0,He,67055,67057,[4],4
Q222-0,Aunt Agatha,67103,67114,[13],13
Q222-0,Harry,67116,67121,[19],19
Q222-0,her,67154,67157,[13],13
Q222-0,her,67272,67275,[13],13
Q223-0,Uncle George,67302,67314,[18],18
Q223-0,her,67326,67329,[13],13
Q223-0,their,67416,67421,[19],19
Q224-0,Harry,71261,71266,[19],19
Q225-0,We,72870,72872,"[4, 24, 13, 20, 5, 33]",-1
Q225-0,Lord Henry,72906,72916,[19],19
Q225-1,you,72986,72989,[19],19
Q226-0,she,73061,73064,[33],33
Q226-0,Duchess,73105,73112,[5],5
Q229-0,My uncle,73329,73337,[18],18
Q229-0,Sir Thomas,73374,73384,[33],33
Q232-0,him,73624,73627,[19],19
Q232-0,my dear,73629,73636,[5],5
Q232-1,He,73663,73665,[19],19
Q232-1,he,73692,73694,[19],19
Q240-0,your nephew,74747,74758,[19],19
Q240-1,you,74943,74946,[13],13
Q242-0,Mr. Erskine,75138,75149,[20],20
Q242-0,of Treadley,75150,75161,[20],20
Q242-0,his,75179,75182,[20],20
Q242-0,Mr. Erskine,75394,75405,[20],20
Q242-0,you,75449,75452,[20],20
Q244-0,you,75694,75697,[19],19
Q245-0,Lord Henry,75745,75755,[19],19
